"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"AFG","Afghanistan",0.778014098906255,0.778014098906255,0.778014098906255,0.778014098906255,0.778014098906255,0.778014098906255,0.777492993534528,0.776264583855401,0.735068932237948,0.752389073064123,0.783742655479198,0.799271199462213,0.784621113176226,0.796408997197026,0.814216633849257,0.778635199253498,0.811217661668938,0.812484220889055,0.825217130322501,0.821486620103728,0.791441283039629,0.80651956466948,0.809216304498913,0.809090980918667,0.809129918105765,0.787037210229256,0.80274823332717,0.8111488875278,0.808896421389148,0.807909091025143
"ALB","Albania",0.442243758796594,0.442113226793552,0.441903240527789,0.444417400412467,0.444269842495985,0.444286868409425,0.457891973665982,0.450934218130709,0.456399024129026,0.4471027700092,0.443479629864934,0.438856055655164,0.435636659254976,0.419675398717009,0.421656626222108,0.413040427266631,0.40606434936354,0.40440285728857,0.39341961060007,0.381308727591415,0.374846715226322,0.370338676954762,0.361767050840631,0.353056391525367,0.336062822357923,0.323016803236706,0.317171018707455,0.314087287947434,0.309394971626931,0.304841228651381
"DZA","Algeria",0.437089311916658,0.437089311916658,0.437089311916658,0.436215315026725,0.436215315026725,0.436215315026725,0.435602474179773,0.43437599675661,0.43384933916439,0.43328149661411,0.433427054538625,0.4327469114499,0.432876073337681,0.43220232313898,0.431792546037684,0.431178974485086,0.42905282410077,0.427419439700676,0.423995647374436,0.420741822225789,0.417370710122155,0.408786942526117,0.405650673005722,0.406787406102034,0.414767368583028,0.411486654449232,0.414736706908908,0.3975277872287,0.394972960095336,0.394902969453014
"AND","Andorra",0.466791567399595,0.466791567399595,0.463822248095615,0.462426123193514,0.460750773310992,0.458857491736436,0.448552943828572,0.435524248321224,0.423748661433064,0.416461109932567,0.402860336624342,0.395661318663313,0.38469616549725,0.374684463194798,0.361679034481474,0.352090790179999,0.340335231058582,0.329667730540615,0.317575234026524,0.305828462027684,0.291444473074961,0.280119884843825,0.2794600015661,0.276565596281256,0.275387403071191,0.27391637390667,0.272915240439665,0.271239898076245,0.271478253345308,0.271478253345308
"AGO","Angola",0.503650854565271,0.503650854565271,0.503650854565271,0.503650854565271,0.503650854565271,0.503650854565271,0.509860090847289,0.50882282437881,0.507169880050107,0.512701202139203,0.526394642637441,0.551668627369059,0.536465422568927,0.541238481248343,0.553800391362721,0.556053281349314,0.559631916690636,0.561175155831567,0.570006896565144,0.580285449688217,0.583088019084365,0.595852669624745,0.59792737060215,0.613914216259527,0.616117969547849,0.626081742841243,0.620836433710241,0.610428594294396,0.627823673152634,0.627823673152634
"ATG","Antigua and Barbuda",0.373689473926455,0.37109472471816,0.37109472471816,0.37109472471816,0.377755262055988,0.377755262055988,0.375887940177352,0.37632188935523,0.37539338604121,0.375685180867794,0.376443414695098,0.376338991624937,0.363903475365035,0.372516491035254,0.371433084592393,0.372107843373275,0.37160747496518,0.371245873527163,0.363386629811583,0.361057566924514,0.362194897942324,0.362347949288601,0.346045553416101,0.346234858533021,0.312766679408259,0.313381386677624,0.313267789180569,0.313705558519903,0.31245206996181,0.31245206996181
"ARG","Argentina",0.418634890856617,0.418634890856617,0.418634890856617,0.418634890856617,0.418634890856617,0.418634890856617,0.417139758167794,0.426382135386805,0.416107580995791,0.449783845429963,0.419316222985458,0.413791761008786,0.41235559603098,0.415351392801967,0.410867047795182,0.410247977279484,0.411486794134786,0.401566604964539,0.399131505067574,0.397809825689248,0.394672218883371,0.392838309806554,0.392028126607024,0.38933708538652,0.387113321457295,0.385476730486981,0.388645885858102,0.388036488297585,0.387990354122938,0.387990354122938
"ARM","Armenia",0.468878730237541,0.470961566981733,0.473521129302251,0.474406476801144,0.475354252649319,0.476988740339583,0.509057437956073,0.454049815043856,0.440414642195951,0.442059595033019,0.475845780736375,0.47451363562308,0.477687024629046,0.441441721693117,0.434171538640755,0.428534816455417,0.424708718955481,0.423414580602322,0.418682474896586,0.415741493936564,0.414076991358076,0.417807694760673,0.41498655714986,0.416973324424316,0.414523611190054,0.413957213911165,0.411735472278171,0.409565696612881,0.408868912377229,0.408907688387693
"AUS","Australia",0.212239279923062,0.209254069766537,0.214997477900383,0.215672839133513,0.216160915318801,0.216541160718966,0.213189852259902,0.216518377173897,0.216010396259355,0.21394170661279,0.215902483147085,0.215411528145983,0.211872934639075,0.21110388971845,0.207587997429462,0.207891585055573,0.205584532620843,0.209259251108124,0.19865490352351,0.197170770238394,0.196265518010246,0.194696255157928,0.193081589869769,0.191234237097927,0.18869419656873,0.187715216857754,0.184784220500493,0.184696551687753,0.184552129830213,0.184407707972673
"AUT","Austria",0.232758513246786,0.231646153568689,0.230482716150272,0.229279551600493,0.228462307755361,0.227253467901103,0.226345399226454,0.225374906811264,0.224866885554731,0.222997169405847,0.221956023361173,0.220335967148286,0.219453667809609,0.218225143277545,0.217019290547453,0.216074468483993,0.215248795531598,0.21478081113477,0.213989431220404,0.213090227500958,0.212786954587716,0.212852601153989,0.212254824675237,0.212142364896986,0.192009433586707,0.191747361498771,0.189085904394873,0.188848744664218,0.188703005704195,0.189022841765509
"AZE","Azerbaijan",0.409827773352583,0.412035466795337,0.415372545829627,0.418488287989194,0.419305531834326,0.420366813772102,0.410466020519377,0.402777873189237,0.406029329092944,0.394352080498246,0.381478181057151,0.378479202689977,0.370514047061872,0.361306003526738,0.359198917742499,0.362834767313844,0.363650317408463,0.364365050508122,0.357925954929205,0.35825992882983,0.356623179479929,0.354021205727551,0.354397027944347,0.351374459824827,0.347088701088812,0.34534737746639,0.344886482659637,0.359667422822269,0.341190749728295,0.339296805150145
"BHS","Bahamas",0.447984644604764,0.4477462818166,0.4477462818166,0.452249635921548,0.452249635921548,0.452249635921548,0.45192641723101,0.451740203358587,0.451488045744104,0.451360821724307,0.451009047758189,0.452536204763054,0.452194892738344,0.440403601444793,0.44006591436762,0.440053889529976,0.443266716236827,0.443316727054196,0.44310525899969,0.443175994782729,0.443463145816627,0.443142117754046,0.445484767041862,0.441214688364564,0.440927751737954,0.440159820420527,0.440801854537834,0.440373272398451,0.443125229375419,0.443125229375419
"BHR","Bahrain",0.313419819179196,0.313419819179196,0.313419819179196,0.313419819179196,0.313419819179196,0.313346040220956,0.311765726025757,0.312893965792686,0.313174002216276,0.313130747823211,0.313047967837494,0.312307054070795,0.311685523236888,0.311631724389698,0.311311387770654,0.310849370078316,0.309428427467553,0.30875115128239,0.308556477516743,0.308640095209329,0.308610408351023,0.309696420944706,0.310255100586406,0.309985386054651,0.310743101914427,0.306245686106281,0.305732534323792,0.30521958282194,0.304706831600725,0.304164948170507
"BGD","Bangladesh",0.73565985274701,0.73565985274701,0.73566552805149,0.73566552805149,0.73566552805149,0.73566552805149,0.745017797027674,0.744073476134719,0.740237554436196,0.740354755852748,0.734982401794571,0.725481097970752,0.722757758905045,0.722262668615413,0.725956316426661,0.721460439461901,0.717025129907811,0.717700170134291,0.714828423942583,0.707783926606102,0.70182734015578,0.689868965716046,0.68592952520876,0.680727291059249,0.666011399688325,0.664006675674357,0.661197145633489,0.655446858316665,0.65191729206104,0.650012986509478
"BRB","Barbados",0.435052023939627,0.435052023939627,0.435052023939627,0.435052023939627,0.435052023939627,0.427628725679675,0.42598572503269,0.443574407933104,0.441471257641488,0.436295858462519,0.443840943618086,0.44675406166779,0.45046929490388,0.460086523992324,0.463061326502473,0.453269473554838,0.459310434278667,0.436982796136737,0.449179671294326,0.452891215506165,0.448259403894969,0.448056384232495,0.444640902754464,0.45287058694446,0.436677509471399,0.437429850279207,0.436626170473678,0.435830579772948,0.441884816404938,0.441884816404938
"BLR","Belarus",0.252555698157238,0.251778181443466,0.250983638816254,0.242867953409732,0.241244816328427,0.241142660847786,0.240938105313779,0.239920425502099,0.240057567840666,0.240322846880857,0.24066058586827,0.241808075447021,0.241896283141537,0.241784961153596,0.241871513951938,0.244715426876618,0.243485605505166,0.243903758232619,0.244434275674283,0.243630473763453,0.244526936854945,0.245817854226698,0.245101926014375,0.243517091300856,0.242921875182046,0.244237506954016,0.244706083930663,0.24403002594899,0.242607403452541,0.242571562231433
"BEL","Belgium",0.277584092103171,0.277215197311965,0.276817925998359,0.276494433642994,0.281795168027394,0.281636259501952,0.281522613597426,0.281465718664535,0.281476935917532,0.260332933276494,0.257215156340814,0.254592595485554,0.251982844987171,0.249505085668834,0.246702993441418,0.243525470156849,0.239696759199252,0.235954635851176,0.230891632260646,0.226715426734458,0.220525963389895,0.216829408334712,0.214916349333735,0.212868565753339,0.207422715195539,0.2013767475431,0.198385558397572,0.197098973764419,0.197094910186399,0.197094902988279
"BLZ","Belize",0.455673417482442,0.456027556481999,0.456027556481999,0.456027556481999,0.456027556481999,0.452663235986205,0.453406656314474,0.45126934508054,0.460101093397358,0.458178582099057,0.455613669727874,0.454980106381072,0.468777618230159,0.444392406571253,0.443524471434663,0.425481352124492,0.434383044855767,0.426823779618719,0.418288100837083,0.465605695943885,0.421977407741739,0.413024888229236,0.411103138945466,0.417707784006428,0.424994587640912,0.423936281702783,0.42246612999922,0.432302043325891,0.413551320253453,0.413551320253453
"BEN","Benin",0.60989045229225,0.60989045229225,0.60989045229225,0.60989045229225,0.60989045229225,0.60989045229225,0.658052940721645,0.674980373103476,0.654634787406297,0.6608206011501,0.689510665787041,0.694726877654242,0.67575098130496,0.72263319781645,0.726053011642632,0.753835224755409,0.752954048022409,0.745331140742924,0.724467599576104,0.724010618071253,0.692709873936143,0.730623767088931,0.739864709378622,0.727134504854129,0.715421240731641,0.712857562342679,0.726124371825617,0.728631130473167,0.732085239832365,0.731249419791779
"BTN","Bhutan",0.690173765681446,0.690173765681446,0.690173765681446,0.690173765681446,0.690792373869775,0.690792373869775,0.751614664572904,0.695001098796842,0.703340714007599,0.73375682016947,0.741073779569146,0.796142626414061,0.747728108477171,0.711212499081682,0.676528930567051,0.686011627183961,0.677715167842655,0.670170493856994,0.674081205320811,0.665650340578104,0.643551677851658,0.640013283931521,0.675033090381666,0.643249727626094,0.648426368263549,0.6352894989456,0.723298186992152,0.684794060550468,0.631102913410405,0.63037843302881
"BOL","Bolivia, Plurinational State of",0.547533079886602,0.547533079886602,0.547533079886602,0.547533079886602,0.547533079886602,0.547533079886602,0.54049799887315,0.542062199432676,0.553032091972263,0.552672825569631,0.539569460896471,0.524656779802908,0.530250303775264,0.537143785613593,0.521770135993659,0.514474165181821,0.520413935313741,0.518840605254996,0.512788603850908,0.506958891458554,0.508373822666193,0.502441202043029,0.496915109416475,0.492347637327124,0.489474753380339,0.50087761253646,0.488777766864014,0.518166158503681,0.487209151090806,0.487209151090806
"BIH","Bosnia and Herzegovina",0.429108852119128,0.429108852119128,0.429108852119128,0.429108852119128,0.429108852119128,0.429455045692413,0.399498230905018,0.400825685158981,0.395811824196733,0.390019384425341,0.388298297236698,0.388409947426416,0.386717776495493,0.384940891731795,0.384401804989297,0.380744477094251,0.380298645634564,0.368870545878946,0.357668671591902,0.347608496477345,0.348707817390997,0.336326373953458,0.330812355570952,0.322044330736167,0.321791099469537,0.31713707185031,0.312493214331928,0.324677866948703,0.315495712739884,0.315495712739884
"BWA","Botswana",0.612379929866585,0.612379929866585,0.612379929866585,0.612379929866585,0.609444662389485,0.61268639630851,0.598377829981971,0.590927499243877,0.583905661616081,0.57088818907925,0.57242210706711,0.562848619542085,0.5870942905791,0.569182392152046,0.531879847283839,0.514510641991676,0.511000955144832,0.507693074521927,0.534179763493534,0.52603230571903,0.517655674400893,0.498087333048897,0.522668333680201,0.517465511099255,0.524461839865279,0.498515130212633,0.496170491167742,0.502834840794521,0.50618676298671,0.50618676298671
"BRA","Brazil",0.483826303284855,0.482112361331869,0.480699210516328,0.47952442248895,0.477441585744759,0.470426909407373,0.471395384942574,0.466083682213813,0.460520588888122,0.458736423141988,0.452868018125285,0.449836642812074,0.445374218837008,0.440859942414285,0.437013347112972,0.43314317901789,0.425690905649552,0.419190413136185,0.393894583473513,0.384510185426377,0.379494293783305,0.376476781770888,0.37086365404575,0.367083068873025,0.398686879305728,0.39728887698684,0.389137810031482,0.386981308711115,0.385416272647604,0.38391811666796
"BRN","Brunei Darussalam",0.374772599199983,0.374772599199983,0.374772599199983,0.374772599199983,0.374772599199983,0.373539923066908,0.371903939212216,0.353854974801117,0.352177497505456,0.354879085146629,0.353714509526026,0.353156056423896,0.353208676686204,0.348623438127385,0.349316645522219,0.32991927505755,0.324537565173755,0.321035516133764,0.323594589497652,0.330880056432555,0.324997038805013,0.324405675074703,0.326997617774722,0.32121962142751,0.320504343930033,0.319789066432556,0.317900306999023,0.317768621832524,0.317768621832524,0.317768621832524
"BGR","Bulgaria",0.316200345237843,0.315377426088231,0.318470467029878,0.318175351196913,0.319531748967653,0.330320502784296,0.331168640150339,0.330690395301241,0.32839719298304,0.327685463779399,0.324781968153172,0.323291110053856,0.321677582957213,0.32064333293662,0.319142569759276,0.317502781554897,0.315209219207322,0.312718093460741,0.310015162942505,0.308223030095317,0.305991546747681,0.303641268823631,0.300888664050462,0.299137338200957,0.29711118500267,0.296186959600258,0.286082574635374,0.283762587722662,0.284717610880022,0.282955426340715
"BFA","Burkina Faso",0.72966674961254,0.72966107430806,0.729644048394619,0.729644048394619,0.729644048394619,0.729644048394619,0.717120070749834,0.71952274800768,0.751803192614187,0.739868505009219,0.775485255921381,0.772992158341551,0.766979486126688,0.761850398460814,0.755596692443729,0.74875760958567,0.743292025262417,0.736238701571145,0.731005476146462,0.69156139545782,0.690251890050453,0.677332625206111,0.637816899639041,0.611499378031054,0.614080294544374,0.612507851909891,0.660596206780034,0.721357511734578,0.735034132587517,0.733845780365392
"BDI","Burundi",0.639431875037759,0.639431875037759,0.639431875037759,0.639431875037759,0.639431875037759,0.639452306133887,0.784517186405641,0.760731162434591,0.775427186305937,0.804060764531022,0.821820848528856,0.816409627539956,0.810998406551055,0.805587185562155,0.800175964573255,0.791591113319092,0.786384203291475,0.780680136591402,0.775330208890887,0.759633402130365,0.754298202209718,0.759280425789341,0.752255148206305,0.747048238178688,0.745189975037646,0.740573513919283,0.740361306320792,0.741817638239445,0.741449878509136,0.741449878509136
"KHM","Cambodia",0.597077448224932,0.597077448224932,0.597077448224932,0.597537147887819,0.597537147887819,0.597843614329743,0.621349427706211,0.620879902908128,0.628397124976549,0.650865664696652,0.63312615060249,0.654994886490081,0.697773026554695,0.619766594144186,0.611424800181686,0.590085131660226,0.566121177467248,0.591453741582647,0.568128371593634,0.562427927999013,0.57694349332674,0.52754144134693,0.509393959268015,0.490615918050507,0.487675376271805,0.512797363824839,0.504217895185698,0.507327178873959,0.50475941918552,0.501549902818019
